USERID	NAME	SURNAME	GENDER	RACE	AGE	PROVINCE	CHANNEL2	RECORDDATE	EMAIL	RECORDTIME	DURATION2	SOCIAL_MEDIA_HANDLE
2204240	Claud?	Roquemore	male	coloured	34	Western Cape	Cartoon Network	2016/01/01	Claud?343@mail.com	14:43:00.000	00:00:41.000	@Claud?34
930883	Donald?	Leicht	male	indian_asian	28	Gauteng	Boomerang	2016/01/02	Donald?224@abcmail.com	15:59:00.000	00:00:18.000	@Donald?22
772553	Randy?	Mccollum	male	coloured	26	Western Cape	Supersport Live Events	2016/01/04	Randy?393@mail.com	17:01:00.000	00:00:00.000	@Randy?39
772553	Randy?	Mccollum	male	coloured	26	Western Cape	Trace TV	2016/01/04	Randy?393@mail.com	07:31:00.000	00:04:00.000	@Randy?39
772553	Randy?	Mccollum	male	coloured	26	Western Cape	Supersport Live Events	2016/01/04	Randy?393@mail.com	10:21:00.000	00:12:12.000	@Randy?39
772553	Randy?	Mccollum	male	coloured	26	Western Cape	Boomerang	2016/01/01	Randy?393@mail.com	05:32:00.000	00:02:49.000	@Randy?39
793124	Donald?	Pool	male	indian_asian	30	Gauteng	Supersport Live Events	2016/01/03	Donald?221@yahoo.com	15:00:00.000	00:01:40.000	@Donald?22
809754	Michel?	Nicholls	male	indian_asian	32	Mpumalanga	ICC Cricket World Cup 2011	2016/03/23	Michel?201@yahoo.com	11:03:00.000	00:39:56.000	@Michel?20
809756	Chas?	Tatham	male	black	27	Free State	Boomerang	2016/03/13	Chas?355@mailxyz.com	10:57:00.000	00:18:28.000	@Chas?35
809756	Chas?	Tatham	male	black	27	Free State	Channel O	2016/03/13	Chas?355@mailxyz.com	08:55:00.000	00:04:12.000	@Chas?35
780047	Jared?	Pilot	male	indian_asian	34	Limpopo	Supersport Live Events	2016/03/31	Jared?502@gmail.com	17:35:00.000	00:00:00.000	@Jared?50
780047	Jared?	Pilot	male	indian_asian	34	Limpopo	Supersport Live Events	2016/01/28	Jared?502@gmail.com	18:49:00.000	00:00:00.000	@Jared?50
780047	Jared?	Pilot	male	indian_asian	34	Limpopo	Supersport Live Events	2016/01/06	Jared?502@gmail.com	23:00:00.000	00:00:00.000	@Jared?50
892055	Len?	Pilot	male	indian_asian	31	Gauteng	Supersport Live Events	2016/02/21	Len?441@yahoo.com	17:13:00.000	02:07:44.000	@Len?44
510591	Art?	Fudge	male	black	19	Western Cape	Cartoon Network	2016/02/20	Art?405@mailxyz.com	13:26:00.000	00:00:00.000	@Art?40
819746	Lane?	Mcculloch	male	black	38	Gauteng	CNN	2016/02/20	Lane?115@mailxyz.com	17:14:00.000	00:41:35.000	@Lane?11
772557	Eli?	Caves	male	coloured	32	Western Cape	Supersport Live Events	2016/03/02	Eli?292@gmail.com	09:10:00.000	00:00:10.000	@Eli?29
772557	Eli?	Caves	male	coloured	32	Western Cape	Supersport Live Events	2016/02/21	Eli?292@gmail.com	13:56:00.000	00:01:00.000	@Eli?29
789429	Emerson?	Creager	male	black	35	Western Cape	SuperSport Blitz	2016/02/24	Emerson?242@gmail.com	18:21:00.000	00:02:02.000	@Emerson?24
809759	Raymundo?	Holt	male	indian_asian	37	Limpopo	ICC Cricket World Cup 2011	2016/02/24	Raymundo?433@mail.com	10:38:00.000	00:02:26.000	@Raymundo?43
892057	None	None	None	None	0	None	Channel O	2016/03/01	Minerva?45@mailxyz.com	18:49:00.000	00:24:57.000	None
832573	Chas?	Deblois	male	white	20	Eastern Cape	kykNET	2016/03/05	Chas?352@gmail.com	18:37:00.000	00:02:54.000	@Chas?35
789431	Jared?	Shkreli	male	black	49	Mpumalanga	ICC Cricket World Cup 2011	2016/03/31	Jared?505@mailxyz.com	20:16:00.000	00:04:06.000	@Jared?50
785592	Romeo?	Mosser	male	white	19	Limpopo	Supersport Live Events	2016/01/25	Romeo?373@mail.com	04:11:00.000	00:00:24.000	@Romeo?37
772561	Randy?	Beville	male	None	24	Western Cape	Supersport Live Events	2016/01/24	Randy?395@mailxyz.com	14:16:00.000	00:00:00.000	@Randy?39
772561	Randy?	Beville	male	None	24	Western Cape	Supersport Live Events	2016/03/27	Randy?395@mailxyz.com	23:23:00.000	00:00:00.000	@Randy?39
772561	Randy?	Beville	male	None	24	Western Cape	Supersport Live Events	2016/03/28	Randy?395@mailxyz.com	13:14:00.000	00:02:18.000	@Randy?39
772561	Randy?	Beville	male	None	24	Western Cape	ICC Cricket World Cup 2011	2016/03/30	Randy?395@mailxyz.com	13:29:00.000	00:01:52.000	@Randy?39
772561	Randy?	Beville	male	None	24	Western Cape	Channel O	2016/03/08	Randy?395@mailxyz.com	10:27:00.000	00:00:36.000	@Randy?39
772561	Randy?	Beville	male	None	24	Western Cape	Supersport Live Events	2016/02/02	Randy?395@mailxyz.com	06:11:00.000	00:44:54.000	@Randy?39
1519602	Art?	Shkreli	male	black	34	Gauteng	ICC Cricket World Cup 2011	2016/02/20	Art?401@yahoo.com	01:51:00.000	00:00:00.000	@Art?40
832577	Stephen?	Biggers	male	black	27	Mpumalanga	Trace TV	2016/02/22	Stephen?153@mail.com	16:24:00.000	00:01:30.000	@Stephen?15
832577	Stephen?	Biggers	male	black	27	Mpumalanga	Boomerang	2016/02/16	Stephen?153@mail.com	15:45:00.000	00:03:19.000	@Stephen?15
832577	Stephen?	Biggers	male	black	27	Mpumalanga	Trace TV	2016/03/22	Stephen?153@mail.com	18:50:00.000	00:04:57.000	@Stephen?15
930889	Chas?	Sytsma	male	indian_asian	30	Limpopo	ICC Cricket World Cup 2011	2016/03/20	Chas?351@yahoo.com	10:36:00.000	00:31:28.000	@Chas?35
821329	Art?	Holt	male	indian_asian	37	Eastern Cape	ICC Cricket World Cup 2011	2016/03/20	Art?401@yahoo.com	10:44:00.000	00:02:08.000	@Art?40
821329	Art?	Holt	male	indian_asian	37	Eastern Cape	ICC Cricket World Cup 2011	2016/03/31	Art?401@yahoo.com	21:12:00.000	00:05:12.000	@Art?40
2421529	Dee?	Zweifel	male	indian_asian	30	Limpopo	SuperSport Blitz	2016/03/31	Dee?213@mail.com	21:22:00.000	00:04:46.000	@Dee?21
2421529	Dee?	Zweifel	male	indian_asian	30	Limpopo	SuperSport Blitz	2016/03/16	Dee?213@mail.com	17:07:00.000	00:35:06.000	@Dee?21
2287708	Donald?	Condie	male	indian_asian	29	Limpopo	E! Entertainment	2016/03/31	Donald?224@abcmail.com	20:46:00.000	00:21:56.000	@Donald?22
2287708	Donald?	Condie	male	indian_asian	29	Limpopo	ICC Cricket World Cup 2011	2016/02/18	Donald?224@abcmail.com	08:55:00.000	00:00:12.000	@Donald?22
2204253	Jacinto?	Martello	male	indian_asian	36	Mpumalanga	ICC Cricket World Cup 2011	2016/02/15	Jacinto?252@gmail.com	19:55:00.000	01:55:50.000	@Jacinto?25
894674	Hugh	Pascarella	male	indian_asian	28	Limpopo	Supersport Live Events	2016/02/24	Hugh11@yahoo.com	12:14:00.000	00:32:52.000	@Hugh1
765182	Loyd?	Sytsma	male	black	35	Western Cape	Trace TV	2016/02/18	Loyd?492@gmail.com	06:44:00.000	00:21:00.000	@Loyd?49
868484	Blanca?	Slane	female	white	19	Free State	Trace TV	2016/02/06	Blanca?14@abcmail.com	06:42:00.000	00:11:51.000	@Blanca?1
868484	Blanca?	Slane	female	white	19	Free State	Cartoon Network	2016/03/06	Blanca?14@abcmail.com	09:16:00.000	00:02:37.000	@Blanca?1
772563	Chas?	Mccown	male	coloured	51	Western Cape	E! Entertainment	2016/02/09	Chas?354@abcmail.com	18:54:00.000	00:03:04.000	@Chas?35
793133	Wilburn?	Sytsma	male	black	34	Western Cape	Trace TV	2016/02/11	Wilburn?304@abcmail.com	19:21:00.000	00:09:24.000	@Wilburn?30
793133	Wilburn?	Sytsma	male	black	34	Western Cape	Channel O	2016/01/19	Wilburn?304@abcmail.com	15:29:00.000	00:00:00.000	@Wilburn?30
896122	Earl?	Creager	male	None	33	Kwazulu Natal	Boomerang	2016/03/13	Earl?425@mailxyz.com	10:06:00.000	00:00:38.000	@Earl?42
896122	Earl?	Creager	male	None	33	Kwazulu Natal	Supersport Live Events	2016/03/13	Earl?425@mailxyz.com	16:22:00.000	00:00:40.000	@Earl?42
140005	Hyman?	Martello	male	coloured	29	Eastern Cape	Break in transmission	2016/01/19	Hyman?85@mailxyz.com	20:29:00.000	00:00:10.000	@Hyman?8
867016	Stefan?	Biggers	male	black	30	Kwazulu Natal	Africa Magic	2016/03/23	Stefan?465@mailxyz.com	08:40:00.000	00:01:54.000	@Stefan?46
867016	Stefan?	Biggers	male	black	30	Kwazulu Natal	SawSee	2016/03/19	Stefan?465@mailxyz.com	20:17:00.000	00:05:00.000	@Stefan?46
867016	Stefan?	Biggers	male	black	30	Kwazulu Natal	SawSee	2016/01/27	Stefan?465@mailxyz.com	19:25:00.000	00:01:28.000	@Stefan?46
2415070	Hollis?	Mcculloch	male	coloured	41	Western Cape	ICC Cricket World Cup 2011	2016/03/20	Hollis?384@abcmail.com	13:54:00.000	00:05:12.000	@Hollis?38
2415070	Hollis?	Mcculloch	male	coloured	41	Western Cape	Cartoon Network	2016/03/20	Hollis?384@abcmail.com	20:18:00.000	00:01:11.000	@Hollis?38
2415070	Hollis?	Mcculloch	male	coloured	41	Western Cape	Boomerang	2016/03/20	Hollis?384@abcmail.com	14:40:00.000	00:02:10.000	@Hollis?38
2415070	Hollis?	Mcculloch	male	coloured	41	Western Cape	SawSee	2016/02/23	Hollis?384@abcmail.com	04:06:00.000	00:01:19.000	@Hollis?38
2415070	Hollis?	Mcculloch	male	coloured	41	Western Cape	SawSee	2016/03/24	Hollis?384@abcmail.com	04:14:00.000	00:01:13.000	@Hollis?38
809765	Len?	Hoadley	male	coloured	37	Western Cape	Boomerang	2016/02/11	Len?441@yahoo.com	19:05:00.000	00:00:28.000	@Len?44
809765	Len?	Hoadley	male	coloured	37	Western Cape	Channel O	2016/02/09	Len?441@yahoo.com	14:10:00.000	00:06:12.000	@Len?44
809765	Len?	Hoadley	male	coloured	37	Western Cape	CNN	2016/03/03	Len?441@yahoo.com	08:06:00.000	00:00:43.000	@Len?44
2421538	Lloyd?	Roquemore	male	indian_asian	30	Mpumalanga	Channel O	2016/03/08	Lloyd?75@mailxyz.com	10:47:00.000	00:00:27.000	@Lloyd?7
2421538	Lloyd?	Roquemore	male	indian_asian	30	Mpumalanga	Supersport Live Events	2016/01/12	Lloyd?75@mailxyz.com	19:58:00.000	00:41:12.000	@Lloyd?7
614900	Bernardo?	Tatham	male	coloured	28	Western Cape	Supersport Live Events	2016/01/13	Bernardo?324@abcmail.com	16:40:00.000	00:00:00.000	@Bernardo?32
821336	Wilburn?	Pascarella	male	coloured	44	Western Cape	ICC Cricket World Cup 2011	2016/01/11	Wilburn?302@gmail.com	20:00:00.000	00:00:46.000	@Wilburn?30
821336	Wilburn?	Pascarella	male	coloured	44	Western Cape	Supersport Live Events	2016/03/08	Wilburn?302@gmail.com	19:53:00.000	00:20:34.000	@Wilburn?30
780056	Romeo?	Creager	male	coloured	30	Western Cape	Trace TV	2016/03/10	Romeo?373@mail.com	18:00:00.000	00:01:30.000	@Romeo?37
759157	Stacy?	Sieren	male	black	26	Limpopo	Supersport Live Events	2016/03/10	Stacy?272@gmail.com	19:04:00.000	00:00:00.000	@Stacy?27
930897	Hyman?	Paradis	male	white	21	Mpumalanga	Cartoon Network	2016/02/18	Hyman?85@mailxyz.com	18:28:00.000	00:00:30.000	@Hyman?8
930897	Hyman?	Paradis	male	white	21	Mpumalanga	CNN	2016/02/07	Hyman?85@mailxyz.com	13:41:00.000	00:00:43.000	@Hyman?8
930897	Hyman?	Paradis	male	white	21	Mpumalanga	M-Net	2016/02/07	Hyman?85@mailxyz.com	20:15:00.000	00:00:14.000	@Hyman?8
809770	Lucas?	Tancredi	male	black	29	Gauteng	Supersport Live Events	2016/01/26	Lucas?232@gmail.com	14:16:00.000	00:14:02.000	@Lucas?23
809770	Lucas?	Tancredi	male	black	29	Gauteng	SuperSport Blitz	2016/03/30	Lucas?232@gmail.com	19:19:00.000	00:00:00.000	@Lucas?23
809770	Lucas?	Tancredi	male	black	29	Gauteng	Supersport Live Events	2016/03/25	Lucas?232@gmail.com	14:23:00.000	00:00:14.000	@Lucas?23
809770	Lucas?	Tancredi	male	black	29	Gauteng	E! Entertainment	2016/03/17	Lucas?232@gmail.com	10:13:00.000	00:06:04.000	@Lucas?23
809770	Lucas?	Tancredi	male	black	29	Gauteng	CNN	2016/03/30	Lucas?232@gmail.com	17:50:00.000	00:04:41.000	@Lucas?23
870104	Filiberto?	Paradis	male	indian_asian	26	Gauteng	Cartoon Network	2016/01/27	Filiberto?41@yahoo.com	13:54:00.000	00:10:10.000	@Filiberto?4
2000262	Cory?	Caves	male	black	27	Mpumalanga	Channel O	2016/01/27	Cory?104@abcmail.com	09:52:00.000	00:02:54.000	@Cory?10
2000262	Cory?	Caves	male	black	27	Mpumalanga	SuperSport Blitz	2016/01/25	Cory?104@abcmail.com	10:07:00.000	00:08:52.000	@Cory?10
2091280	Jacinto?	Sieren	male	black	22	Gauteng	Channel O	2016/01/26	Jacinto?254@abcmail.com	19:30:00.000	00:07:21.000	@Jacinto?25
2091280	Jacinto?	Sieren	male	black	22	Gauteng	Channel O	2016/03/23	Jacinto?254@abcmail.com	07:31:00.000	00:00:24.000	@Jacinto?25
2091280	Jacinto?	Sieren	male	black	22	Gauteng	Vuzu	2016/03/18	Jacinto?254@abcmail.com	11:13:00.000	00:02:58.000	@Jacinto?25
2091280	Jacinto?	Sieren	male	black	22	Gauteng	Trace TV	2016/02/24	Jacinto?254@abcmail.com	14:56:00.000	00:02:00.000	@Jacinto?25
2091280	Jacinto?	Sieren	male	black	22	Gauteng	Boomerang	2016/02/24	Jacinto?254@abcmail.com	19:43:00.000	00:22:33.000	@Jacinto?25
760937	Len?	Mosser	male	black	36	Gauteng	Channel O	2016/02/27	Len?443@mail.com	09:07:00.000	00:10:27.000	@Len?44
2360820	Claud?	Slane	male	black	47	North West	Africa Magic	2016/03/02	Claud?343@mail.com	15:30:00.000	00:01:05.000	@Claud?34
2360820	Claud?	Slane	male	black	47	North West	Boomerang	2016/03/23	Claud?343@mail.com	20:07:00.000	00:01:30.000	@Claud?34
2360820	Claud?	Slane	male	black	47	North West	SuperSport Blitz	2016/03/26	Claud?343@mail.com	04:50:00.000	00:29:28.000	@Claud?34
2360820	Claud?	Slane	male	black	47	North West	Channel O	2016/03/26	Claud?343@mail.com	20:57:00.000	00:09:09.000	@Claud?34
2360820	Claud?	Slane	male	black	47	North West	Africa Magic	2016/03/30	Claud?343@mail.com	13:51:00.000	00:00:04.000	@Claud?34
2360820	Claud?	Slane	male	black	47	North West	SuperSport Blitz	2016/03/31	Claud?343@mail.com	08:09:00.000	00:12:56.000	@Claud?34
796562	Jared?	Creager	male	coloured	23	Western Cape	Trace TV	2016/03/30	Jared?503@mail.com	15:22:00.000	00:00:57.000	@Jared?50
796562	Jared?	Creager	male	coloured	23	Western Cape	Supersport Live Events	2016/03/29	Jared?503@mail.com	21:33:00.000	00:04:06.000	@Jared?50
796562	Jared?	Creager	male	coloured	23	Western Cape	Boomerang	2016/03/09	Jared?503@mail.com	04:51:00.000	00:02:20.000	@Jared?50
215723	None	None	None	None	0	None	SuperSport Blitz	2016/03/12	Loris?33@mail.com	00:19:00.000	00:00:00.000	None
919960	Irving?	Beville	male	indian_asian	36	Gauteng	Supersport Live Events	2016/02/26	Irving?52@gmail.com	21:25:00.000	00:00:40.000	@Irving?5
919960	Irving?	Beville	male	indian_asian	36	Gauteng	ICC Cricket World Cup 2011	2016/02/26	Irving?52@gmail.com	21:47:00.000	00:16:26.000	@Irving?5
919960	Irving?	Beville	male	indian_asian	36	Gauteng	ICC Cricket World Cup 2011	2016/03/05	Irving?52@gmail.com	22:03:00.000	00:05:28.000	@Irving?5
2369747	Shane?	Beville	male	coloured	33	Western Cape	Supersport Live Events	2016/03/01	Shane?24@abcmail.com	05:01:00.000	01:15:00.000	@Shane?2
940509	Bernardo?	Shkreli	male	other	26	Western Cape	Boomerang	2016/03/31	Bernardo?321@yahoo.com	14:52:00.000	00:00:11.000	@Bernardo?32
940509	Bernardo?	Shkreli	male	other	26	Western Cape	DStv Events 1	2016/01/21	Bernardo?321@yahoo.com	12:05:00.000	00:00:50.000	@Bernardo?32
940509	Bernardo?	Shkreli	male	other	26	Western Cape	Channel O	2016/03/15	Bernardo?321@yahoo.com	13:31:00.000	00:00:00.000	@Bernardo?32
940509	Bernardo?	Shkreli	male	other	26	Western Cape	Channel O	2016/03/01	Bernardo?321@yahoo.com	16:03:00.000	00:00:00.000	@Bernardo?32
940509	Bernardo?	Shkreli	male	other	26	Western Cape	Vuzu	2016/02/11	Bernardo?321@yahoo.com	11:39:00.000	00:00:11.000	@Bernardo?32
940509	Bernardo?	Shkreli	male	other	26	Western Cape	Trace TV	2016/02/10	Bernardo?321@yahoo.com	19:55:00.000	01:27:36.000	@Bernardo?32
2369752	Stacy?	Tatham	male	black	43	Gauteng	Africa Magic	2016/01/01	Stacy?273@mail.com	18:54:00.000	00:13:22.000	@Stacy?27
2369752	Stacy?	Tatham	male	black	43	Gauteng	Cartoon Network	2016/01/22	Stacy?273@mail.com	13:02:00.000	00:06:54.000	@Stacy?27
2369752	Stacy?	Tatham	male	black	43	Gauteng	Africa Magic	2016/01/18	Stacy?273@mail.com	12:43:00.000	00:02:49.000	@Stacy?27
772575	Lane?	Slane	male	black	41	Gauteng	Supersport Live Events	2016/01/22	Lane?111@yahoo.com	14:42:00.000	00:00:06.000	@Lane?11
2369753	Mellie?	Creager	female	indian_asian	30	Gauteng	Supersport Live Events	2016/03/28	Mellie?94@abcmail.com	13:22:00.000	00:00:32.000	@Mellie?9
832596	Kyle?	Pilot	male	coloured	25	Eastern Cape	ICC Cricket World Cup 2011	2016/03/30	Kyle?63@mail.com	18:57:00.000	00:07:34.000	@Kyle?6
832596	Kyle?	Pilot	male	coloured	25	Eastern Cape	SuperSport Blitz	2016/03/26	Kyle?63@mail.com	09:08:00.000	00:13:26.000	@Kyle?6
2369759	Cody?	Pool	male	indian_asian	30	Limpopo	Supersport Live Events	2016/02/19	Cody?125@mailxyz.com	21:17:00.000	00:10:32.000	@Cody?12
2369759	Cody?	Pool	male	indian_asian	30	Limpopo	ICC Cricket World Cup 2011	2016/02/19	Cody?125@mailxyz.com	21:22:00.000	00:01:14.000	@Cody?12
2369761	Abel?	Lavoie	male	black	39	Gauteng	Africa Magic	2016/02/06	Abel?183@mail.com	15:00:00.000	00:00:47.000	@Abel?18
2369761	Abel?	Lavoie	male	black	39	Gauteng	Supersport Live Events	2016/02/22	Abel?183@mail.com	19:30:00.000	00:01:28.000	@Abel?18
2369761	Abel?	Lavoie	male	black	39	Gauteng	Africa Magic	2016/03/11	Abel?183@mail.com	17:13:00.000	00:00:24.000	@Abel?18
2369761	Abel?	Lavoie	male	black	39	Gauteng	Channel O	2016/02/06	Abel?183@mail.com	16:08:00.000	00:25:51.000	@Abel?18
927246	Claud?	Zweifel	male	indian_asian	29	Gauteng	ICC Cricket World Cup 2011	2016/01/17	Claud?345@mailxyz.com	15:21:00.000	00:09:54.000	@Claud?34
927246	Claud?	Zweifel	male	indian_asian	29	Gauteng	SuperSport Blitz	2016/02/15	Claud?345@mailxyz.com	20:41:00.000	00:00:28.000	@Claud?34
2000272	Robby?	Singer	male	coloured	37	Western Cape	Trace TV	2016/03/10	Robby?165@mailxyz.com	20:10:00.000	00:22:36.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	Channel O	2016/02/13	Robby?165@mailxyz.com	19:34:00.000	00:04:39.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	SuperSport Blitz	2016/02/26	Robby?165@mailxyz.com	11:17:00.000	00:00:26.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	SuperSport Blitz	2016/02/26	Robby?165@mailxyz.com	14:11:00.000	00:00:46.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	SuperSport Blitz	2016/02/27	Robby?165@mailxyz.com	16:24:00.000	00:58:22.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	SuperSport Blitz	2016/02/19	Robby?165@mailxyz.com	15:58:00.000	00:10:04.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	Channel O	2016/02/19	Robby?165@mailxyz.com	01:15:00.000	00:01:06.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	Trace TV	2016/01/26	Robby?165@mailxyz.com	16:09:00.000	00:45:33.000	@Robby?16
2000272	Robby?	Singer	male	coloured	37	Western Cape	Supersport Live Events	2016/03/18	Robby?165@mailxyz.com	13:20:00.000	00:07:46.000	@Robby?16
867498	Art?	Arrieta	male	white	26	Gauteng	Cartoon Network	2016/03/19	Art?404@abcmail.com	11:08:00.000	00:00:37.000	@Art?40
820011	None	None	None	None	0	None	Cartoon Network	2016/03/16	Sharri?381@yahoo.com	10:37:00.000	00:05:58.000	None
940516	Hollis?	Holt	male	coloured	42	Kwazulu Natal	ICC Cricket World Cup 2011	2016/03/27	Hollis?385@mailxyz.com	11:01:00.000	00:00:22.000	@Hollis?38
893279	Chas?	Curran	male	coloured	41	Gauteng	Africa Magic	2016/03/27	Chas?353@mail.com	20:22:00.000	00:10:37.000	@Chas?35
893279	Chas?	Curran	male	coloured	41	Gauteng	Africa Magic	2016/03/26	Chas?353@mail.com	10:30:00.000	00:31:59.000	@Chas?35
893279	Chas?	Curran	male	coloured	41	Gauteng	CNN	2016/03/21	Chas?353@mail.com	05:30:00.000	00:04:53.000	@Chas?35
893279	Chas?	Curran	male	coloured	41	Gauteng	Africa Magic	2016/03/21	Chas?353@mail.com	08:50:00.000	00:00:38.000	@Chas?35
809776	Bret?	Condie	male	black	27	Gauteng	Supersport Live Events	2016/03/21	Bret?315@mailxyz.com	18:23:00.000	00:05:18.000	@Bret?31
809776	Bret?	Condie	male	black	27	Gauteng	Supersport Live Events	2016/02/06	Bret?315@mailxyz.com	09:28:00.000	00:01:40.000	@Bret?31
809776	Bret?	Condie	male	black	27	Gauteng	Channel O	2016/02/20	Bret?315@mailxyz.com	13:41:00.000	00:10:30.000	@Bret?31
809776	Bret?	Condie	male	black	27	Gauteng	Supersport Live Events	2016/02/20	Bret?315@mailxyz.com	15:48:00.000	00:03:08.000	@Bret?31
809776	Bret?	Condie	male	black	27	Gauteng	CNN	2016/02/20	Bret?315@mailxyz.com	22:02:00.000	00:00:35.000	@Bret?31
809776	Bret?	Condie	male	black	27	Gauteng	Channel O	2016/02/20	Bret?315@mailxyz.com	22:04:00.000	00:00:33.000	@Bret?31
809776	Bret?	Condie	male	black	27	Gauteng	Channel O	2016/01/21	Bret?315@mailxyz.com	09:02:00.000	00:20:06.000	@Bret?31
809776	Bret?	Condie	male	black	27	Gauteng	Supersport Live Events	2016/03/05	Bret?315@mailxyz.com	11:37:00.000	00:32:32.000	@Bret?31
772584	Efren?	Woolard	male	black	24	Gauteng	CNN	2016/03/16	Efren?134@abcmail.com	11:31:00.000	00:01:18.000	@Efren?13
2158646	Romeo?	Deblois	male	black	33	Gauteng	SuperSport Live Events	2016/02/24	Romeo?371@yahoo.com	08:47:00.000	00:00:00.000	@Romeo?37
794226	Dion?	Holt	male	coloured	28	Western Cape	M-Net	2016/02/21	Dion?335@mailxyz.com	18:18:00.000	00:03:18.000	@Dion?33
794226	Dion?	Holt	male	coloured	28	Western Cape	Trace TV	2016/02/14	Dion?335@mailxyz.com	11:54:00.000	00:00:00.000	@Dion?33
794226	Dion?	Holt	male	coloured	28	Western Cape	E! Entertainment	2016/03/24	Dion?335@mailxyz.com	01:41:00.000	00:08:04.000	@Dion?33
794226	Dion?	Holt	male	coloured	28	Western Cape	Channel O	2016/01/23	Dion?335@mailxyz.com	06:03:00.000	00:20:33.000	@Dion?33
809780	Randy?	Roquemore	male	coloured	32	Western Cape	SuperSport Blitz	2016/03/04	Randy?394@abcmail.com	21:35:00.000	00:13:58.000	@Randy?39
809780	Randy?	Roquemore	male	coloured	32	Western Cape	E! Entertainment	2016/01/30	Randy?394@abcmail.com	11:41:00.000	00:01:42.000	@Randy?39
809780	Randy?	Roquemore	male	coloured	32	Western Cape	Supersport Live Events	2016/01/28	Randy?394@abcmail.com	20:21:00.000	00:01:42.000	@Randy?39
809780	Randy?	Roquemore	male	coloured	32	Western Cape	Trace TV	2016/01/17	Randy?394@abcmail.com	07:44:00.000	00:05:15.000	@Randy?39
809780	Randy?	Roquemore	male	coloured	32	Western Cape	kykNET	2016/03/07	Randy?394@abcmail.com	10:18:00.000	00:06:30.000	@Randy?39
809780	Randy?	Roquemore	male	coloured	32	Western Cape	CNN	2016/03/19	Randy?394@abcmail.com	19:09:00.000	00:08:32.000	@Randy?39
809780	Randy?	Roquemore	male	coloured	32	Western Cape	CNN	2016/03/19	Randy?394@abcmail.com	19:11:00.000	00:02:58.000	@Randy?39
809780	Randy?	Roquemore	male	coloured	32	Western Cape	Supersport Live Events	2016/03/31	Randy?394@abcmail.com	17:51:00.000	00:09:38.000	@Randy?39
80147	None	None	None	None	0	None	Supersport Live Events	2016/03/20	Cordie?474@abcmail.com	13:51:00.000	00:00:30.000	None
772587	Abel?	Tancredi	male	black	22	Mpumalanga	SuperSport Blitz	2016/03/20	Abel?181@yahoo.com	17:23:00.000	00:00:00.000	@Abel?18
772587	Abel?	Tancredi	male	black	22	Mpumalanga	Supersport Live Events	2016/03/28	Abel?181@yahoo.com	16:19:00.000	01:02:48.000	@Abel?18
772587	Abel?	Tancredi	male	black	22	Mpumalanga	Supersport Live Events	2016/03/28	Abel?181@yahoo.com	10:45:00.000	00:01:18.000	@Abel?18
772587	Abel?	Tancredi	male	black	22	Mpumalanga	SuperSport Blitz	2016/03/30	Abel?181@yahoo.com	11:30:00.000	00:00:00.000	@Abel?18
772587	Abel?	Tancredi	male	black	22	Mpumalanga	Channel O	2016/03/24	Abel?181@yahoo.com	06:57:00.000	00:02:03.000	@Abel?18
